"";"Data";"Hora";"Nome";"Idade";"Sexo";"Crime";"Tipo";"Cidade";"Bairro"
"573";"02/07/2021 ";"08";"Parda";"44";"Masculino";"Homicídio";"NI";"Maceió";"Pinheiro"
"574";"02/07/2021 ";"18";"Preta";"34";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"575";"03/07/2021 ";"00";"Branca";"21";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Luziápolis"
"576";"03/07/2021 ";"17";"Branca";"17";"Masculino";"Homicídio";"BRANCA";"Joaquim Gomes";"Zona Rural"
"577";"03/07/2021 ";"22";"Preta";"23";"Masculino";"Resistência com Resultado Morte";"PAF";"Zona Rural";"Piranhas"
"578";"04/07/2021 ";"05";"Parda";"20";"Masculino";"Homicídio";"PAF";"Penedo";"Santa Luzia"
"579";"04/07/2021 ";"18";"Parda";"20";"Masculino";"Homicídio";"BRANCA";"São Miguel dos Campos";"Centro"
"580";"04/07/2021 ";"18";"Parda";"22";"Masculino";"Homicídio";"BRANCA";"Marechal Deodoro";"Bairro não Informado"
"581";"04/07/2021 ";"19";"Parda";"31";"Feminino";"Feminicídio";"ESPANCAMEN";"Maceió";"Centro"
"582";"05/07/2021 ";"01";"Parda";"27";"Masculino";"Homicídio";"PAF";"Satuba";"Centro"
"583";"06/07/2021 ";"19";"Parda";"19";"Feminino";"Feminicídio";"NI";"São José da Laje";"Centro"
"584";"08/07/2021 ";"00";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Feitosa"
"585";"09/07/2021 ";"15";"Parda";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Barro Duro"
"586";"09/07/2021 ";"18";"Parda";"24";"Masculino";"Homicídio";"PAF";"Boca da Mata";"Zona Rural"
"587";"09/07/2021 ";"23";"Preta";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Santa Amélia"
"588";"10/07/2021 ";"02";"Parda";"23";"Masculino";"Homicídio";"PAF";"Zona Rural";"Belém"
"589";"10/07/2021 ";"11";"Parda";"29";"Masculino";"Roubo com Resultado Morte";"BRANCA";"Porto Calvo";"Centro"
"590";"11/07/2021 ";"02";"Branca";"39";"Masculino";"Homicídio";"BRANCA";"Maceió";"Tabuleiro do Martins"
"591";"11/07/2021 ";"03";"Branca";"30";"Masculino";"Homicídio";"PAF";"Atalaia";"Vila José Paulino"
"592";"11/07/2021 ";"19";"Parda";"29";"Masculino";"Homicídio";"PAF";"Zona Rural";"Atalaia"
"593";"11/07/2021 ";"19";"Branca";"24";"Masculino";"Homicídio";"PAF";"Zona Rural";"Atalaia"
"594";"11/07/2021 ";"19";"Preta";"36";"Masculino";"Homicídio";"PAF";"Zona Rural";"Atalaia"
"595";"11/07/2021 ";"22";"Parda";"23";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Trapiche da Barra"
"596";"12/07/2021 ";"19";"Preta";"20";"Masculino";"Homicídio";"PAF";"Palmeira dos Índios";"São Francisco"
"597";"12/07/2021 ";"20";"Parda";"20";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Brasília"
"598";"12/07/2021 ";"20";"Parda";"24";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"599";"13/07/2021 ";"11";"Parda";"20";"Masculino";"Resistência com Resultado Morte";"PAF";"Zona Rural";"Atalaia"
"600";"14/07/2021 ";"00";"Parda";"18";"Masculino";"Homicídio";"ESPANCAMEN";"Boca da Mata";"Centro"
"601";"15/07/2021 ";"11";"NI";"19";"Masculino";"Homicídio";"BRANCA";"Zona Rural";"Satuba"
"602";"15/07/2021 ";"15";"Parda";"33";"Masculino";"Homicídio";"PAF";"Zona Rural";"Inhapi"
"603";"16/07/2021 ";"09";"Parda";"20";"Feminino";"Roubo com Resultado Morte";"BRANCA";"Piranhas";"Centro"
"604";"16/07/2021 ";"19";"Parda";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"605";"17/07/2021 ";"18";"Parda";"33";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"606";"17/07/2021 ";"18";"Parda";"32";"Masculino";"Roubo com Resultado Morte";"PAF";"Arapiraca";"Vila Bananeira"
"607";"17/07/2021 ";"19";"Parda";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Poço"
"608";"17/07/2021 ";"21";"Preta";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Bebedouro"
"609";"17/07/2021 ";"22";"Parda";"47";"Feminino";"Feminicídio";"ESPANCAMEN";"Maceió";"Benedito Bentes"
"610";"18/07/2021 ";"02";"Parda";"19";"Masculino";"Resistência com Resultado Morte";"PAF";"Arapiraca";"Sítio Cangandu"
"611";"18/07/2021 ";"08";"Parda";"63";"Feminino";"Homicídio";"ESPANCAMEN";"Piaçabuçu";"Centro"
"612";"18/07/2021 ";"09";"NI";"30";"Masculino";"Homicídio";"PAF";"Ibateguara";"Centro"
"613";"18/07/2021 ";"09";"Parda";"42";"Masculino";"Homicídio";"PAF";"São Sebastião";"Zona Rural"
"614";"18/07/2021 ";"21";"Preta";"16";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Santa Fé"
"615";"18/07/2021 ";"23";"Branca";"21";"Masculino";"Lesão Corporal Seguida de Morte";"BRANCA";"Porto Real do Colégio";"Zona Rural"
"616";"20/07/2021 ";"20";"Preta";"27";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Centro"
"617";"21/07/2021 ";"17";"Parda";"34";"Masculino";"Homicídio";"PAF";"Arapiraca";"Povoado Fazenda Velha"
"618";"22/07/2021 ";"03";"Parda";"34";"Masculino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"619";"22/07/2021 ";"12";"Parda";"47";"Masculino";"Homicídio";"BRANCA";"Maceió";"Benedito Bentes"
"620";"22/07/2021 ";"21";"Parda";"14";"Masculino";"Homicídio";"PAF";"São Sebastião";"Zona Rural"
"621";"22/07/2021 ";"21";"NI";"49";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Timbó"
"622";"23/07/2021 ";"11";"Parda";"24";"Masculino";"Homicídio";"PAF";"Poço das Trincheiras";"Zona Rural"
"623";"24/07/2021 ";"21";"Parda";"20";"Masculino";"Homicídio";"NI";"São Luís do Quitunde";"Centro"
"624";"24/07/2021 ";"21";"NI";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Jacarecica"
"625";"24/07/2021 ";"22";"Parda";"19";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Luziápolis"
"626";"24/07/2021 ";"22";"Parda";"15";"Feminino";"Homicídio";"PAF";"Campo Alegre";"Luziápolis"
"627";"25/07/2021 ";"11";"Preta";"29";"Masculino";"Homicídio";"NI";"Zona Rural";"Junqueiro"
"628";"25/07/2021 ";"19";"Parda";"35";"Masculino";"Homicídio";"PAF";"Zona Rural";"Traipu"
"629";"25/07/2021 ";"22";"Parda";"21";"Masculino";"Homicídio";"NI";"Maceió";"Ouro Preto"
"630";"26/07/2021 ";"09";"Parda";"";"Masculino";"Homicídio";"NI";"Zona Rural";"Penedo"
"631";"26/07/2021 ";"21";"Parda";"17";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Centro"
"632";"28/07/2021 ";"00";"NI";"69";"Masculino";"Roubo com Resultado Morte";"PAF";"São Miguel dos Campos";"Centro"
"633";"28/07/2021 ";"16";"Parda";"32";"Feminino";"Feminicídio";"PAF";"Delmiro Gouveia";"Centro"
"634";"29/07/2021 ";"04";"NI";"";"Masculino";"Homicídio";"BRANCA";"Paripueira";"Centro"
"635";"29/07/2021 ";"14";"Preta";"46";"Masculino";"Resistência com Resultado Morte";"PAF";"São Miguel dos Milagres";"Zona Rural"
"636";"29/07/2021 ";"23";"Preta";"20";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"637";"30/07/2021 ";"14";"NI";"32";"Masculino";"Homicídio";"PAF";"Zona Rural";"Piranhas"
"638";"30/07/2021 ";"21";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"639";"30/07/2021 ";"23";"NI";"19";"Masculino";"Homicídio";"PAF";"Penedo";"Dom Constantino"
"640";"30/07/2021 ";"23";"NI";"14";"Masculino";"Homicídio";"PAF";"Penedo";"Dom Constantino"
"641";"31/07/2021 ";"00";"NI";"27";"Feminino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"642";"31/07/2021 ";"11";"Parda";"27";"Masculino";"Homicídio";"BRANCA";"Taquarana";"Centro"
"643";"31/07/2021 ";"13";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"644";"01/08/2021 ";"00";"Preta";"24";"Masculino";"Homicídio";"PAF";"Maceió";"Trapiche da Barra"
"645";"01/08/2021 ";"05";"Parda";"50";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
"646";"01/08/2021 ";"20";"Preta";"26";"Masculino";"Homicídio";"PAF";"Penedo";"Centro Histórico"
"647";"02/08/2021 ";"12";"Parda";"19";"Feminino";"Homicídio";"BRANCA";"Rio Largo";"Mata do Rolo"
"648";"02/08/2021 ";"19";"Parda";"17";"Feminino";"Feminicídio";"NI";"Zona Rural";"Atalaia"
"649";"03/08/2021 ";"04";"Parda";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Serraria"
"650";"03/08/2021 ";"06";"Branca";"20";"Masculino";"Resistência com Resultado Morte";"PAF";"Penedo";"Raimundo Marinho"
"651";"03/08/2021 ";"21";"Parda";"22";"Masculino";"Homicídio";"PAF";"Zona Rural";"Piranhas"
"652";"04/08/2021 ";"08";"Parda";"17";"Masculino";"Homicídio";"PAF";"Boca da Mata";"Centro"
"653";"04/08/2021 ";"21";"Parda";"22";"Masculino";"Homicídio";"PAF";"Arapiraca";"Batingas"
"654";"04/08/2021 ";"21";"Branca";"19";"Masculino";"Homicídio";"PAF";"Arapiraca";"Batingas"
"655";"04/08/2021 ";"21";"Parda";"22";"Masculino";"Homicídio";"BRANCA";"Maceió";"Ouro Preto"
"656";"04/08/2021 ";"22";"Parda";"18";"Masculino";"Homicídio";"PAF";"Rio Largo";"Mata do Rolo"
"657";"06/08/2021 ";"10";"Parda";"26";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"658";"07/08/2021 ";"05";"Parda";"16";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Jacintinho"
"659";"07/08/2021 ";"06";"Parda";"33";"Masculino";"Homicídio";"ESPANCAMEN";"União dos Palmares";"Roberto Correia de Araújo"
"660";"07/08/2021 ";"06";"Parda";"26";"Masculino";"Homicídio";"PAF";"Arapiraca";"Senador Arnon de Melo"
"661";"07/08/2021 ";"22";"Preta";"25";"Masculino";"Homicídio";"PAF";"Maceió";"São Jorge"
"662";"08/08/2021 ";"03";"Parda";"19";"Masculino";"Homicídio";"PAF";"Zona Rural";"Penedo"
"663";"08/08/2021 ";"03";"Parda";"18";"Masculino";"Homicídio";"PAF";"Zona Rural";"Penedo"
"664";"08/08/2021 ";"09";"Parda";"41";"Masculino";"Homicídio";"BRANCA";"Estrela de Alagoas";"Zona Rural"
"665";"08/08/2021 ";"10";"Branca";"57";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Benedito Bentes"
"666";"09/08/2021 ";"18";"Parda";"20";"Masculino";"Homicídio";"NI";"Palmeira dos Índios";"Zona Rural"
"667";"10/08/2021 ";"10";"Preta";"33";"Masculino";"Homicídio";"PAF";"Feliz Deserto";"Zona Rural"
"668";"10/08/2021 ";"12";"NI";"";"Masculino";"Homicídio";"NI";"Zona Rural";"Satuba"
"669";"10/08/2021 ";"12";"Branca";"27";"Masculino";"Homicídio";"PAF";"Maceió";"Serraria"
"670";"10/08/2021 ";"22";"Parda";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"671";"11/08/2021 ";"00";"Preta";"33";"Masculino";"Homicídio";"PAF";"Matriz de Camaragibe";"Centro"
"672";"11/08/2021 ";"05";"NI";"44";"Masculino";"Homicídio";"PAF";"Lagoa da Canoa";"Zona Rural"
"673";"11/08/2021 ";"19";"Parda";"49";"Masculino";"Roubo com Resultado Morte";"PAF";"Maribondo";"Centro"
"674";"12/08/2021 ";"18";"Branca";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"675";"12/08/2021 ";"18";"Branca";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"676";"12/08/2021 ";"18";"Parda";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Jacintinho"
"677";"13/08/2021 ";"20";"Branca";"28";"Masculino";"Homicídio";"PAF";"São José da Laje";"Centro"
"678";"13/08/2021 ";"21";"Parda";"20";"Masculino";"Homicídio";"PAF";"Rio Largo";"Tabuleiro do Pinto"
"679";"14/08/2021 ";"01";"Parda";"21";"Masculino";"Homicídio";"BRANCA";"Porto Calvo";"Centro"
"680";"14/08/2021 ";"01";"NI";"20";"Feminino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"681";"14/08/2021 ";"14";"Preta";"55";"Masculino";"Homicídio";"PAF";"Coruripe";"Pindorama"
"682";"14/08/2021 ";"19";"Branca";"24";"Masculino";"Homicídio";"BRANCA";"Maceió";"Centro"
"683";"14/08/2021 ";"21";"Parda";"32";"Masculino";"Roubo com Resultado Morte";"PAF";"Zona Rural";"Penedo"
"684";"14/08/2021 ";"22";"Preta";"20";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Rocha Cavalcante"
"685";"15/08/2021 ";"04";"NI";"20";"Masculino";"Homicídio";"PAF";"Teotônio Vilela";"Senador"
"686";"15/08/2021 ";"13";"Branca";"47";"Masculino";"Homicídio";"BRANCA";"Maceió";"Jaraguá"
"687";"15/08/2021 ";"16";"Branca";"40";"Masculino";"Homicídio";"PAF";"Coqueiro Seco";"Zona Rural"
"688";"15/08/2021 ";"19";"Parda";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"689";"15/08/2021 ";"22";"Preta";"19";"Feminino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"690";"16/08/2021 ";"04";"Preta";"20";"Masculino";"Homicídio";"PAF";"Arapiraca";"Olho d Água dos Cazuzinhos"
"691";"16/08/2021 ";"15";"Parda";"25";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"692";"16/08/2021 ";"22";"Parda";"16";"Feminino";"Homicídio";"PAF";"Piaçabuçu";"Centro"
"693";"17/08/2021 ";"16";"Parda";"42";"Masculino";"Homicídio";"PAF";"Zona Rural";"Traipu"
"694";"17/08/2021 ";"21";"Branca";"43";"Masculino";"Homicídio";"PAF";"São Luís do Quitunde";"Zona Rural"
"695";"19/08/2021 ";"19";"Parda";"35";"Masculino";"Homicídio";"PAF";"Piaçabuçu";"Centro"
"696";"20/08/2021 ";"13";"Parda";"22";"Masculino";"Homicídio";"NI";"Maceió";"Santos Dumont"
"697";"21/08/2021 ";"05";"Branca";"41";"Masculino";"Homicídio";"PAF";"Arapiraca";"Sítio Cangandu"
"698";"21/08/2021 ";"21";"Parda";"24";"Masculino";"Homicídio";"BRANCA";"Estrela de Alagoas";"Zona Rural"
"699";"21/08/2021 ";"22";"Parda";"30";"Masculino";"Homicídio";"BRANCA";"Campestre";"Centro"
"700";"21/08/2021 ";"23";"Branca";"52";"Masculino";"Homicídio";"PAF";"Palmeira dos Índios";"Zona Rural"
"701";"22/08/2021 ";"17";"NI";"27";"Masculino";"Homicídio";"BRANCA";"Maceió";"Feitosa"
"702";"23/08/2021 ";"03";"Parda";"17";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Zélia Barbosa Rocha"
"703";"23/08/2021 ";"07";"Parda";"37";"Masculino";"Homicídio";"ESPANCAMEN";"Arapiraca";"Povoado Baixa da Onça"
"704";"23/08/2021 ";"09";"Parda";"43";"Feminino";"Homicídio";"BRANCA";"Campestre";"Centro"
"705";"23/08/2021 ";"16";"Parda";"42";"Masculino";"Homicídio";"PAF";"Campo Alegre";"Luziápolis"
"706";"24/08/2021 ";"14";"Branca";"53";"Masculino";"Homicídio";"PAF";"Maceió";"Antares"
"707";"24/08/2021 ";"17";"NI";"25";"Masculino";"Homicídio";"PAF";"Arapiraca";"Boa Vista"
"708";"24/08/2021 ";"19";"NI";"26";"Masculino";"Homicídio";"PAF";"Igaci";"Centro"
"709";"25/08/2021 ";"09";"Parda";"33";"Masculino";"Homicídio";"PAF";"Jacaré dos Homens";"Zona Rural"
"710";"25/08/2021 ";"19";"Parda";"39";"Masculino";"Homicídio";"PAF";"São Miguel dos Campos";"Centro"
"711";"28/08/2021 ";"00";"NI";"37";"Feminino";"Homicídio";"BRANCA";"Maceió";"Prado"
"712";"28/08/2021 ";"09";"Parda";"22";"Masculino";"Homicídio";"PAF";"Maceió";"Riacho Doce"
"713";"28/08/2021 ";"14";"Branca";"19";"Masculino";"Resistência com Resultado Morte";"NI";"São Miguel dos Campos";"Zona Rural"
"714";"28/08/2021 ";"15";"NI";"26";"Masculino";"Homicídio";"NI";"Arapiraca";"Canafístula"
"715";"28/08/2021 ";"22";"Branca";"35";"Masculino";"Homicídio";"PAF";"Girau do Ponciano";"Zona Rural"
"716";"29/08/2021 ";"20";"Parda";"";"Masculino";"Homicídio";"BRANCA";"Maceió";"Levada"
"717";"30/08/2021 ";"10";"Preta";"";"Masculino";"Homicídio";"BRANCA";"União dos Palmares";"Abolição"
"718";"30/08/2021 ";"18";"NI";"22";"Masculino";"Homicídio";"NI";"Rio Largo";"Tabuleiro do Pinto"
"719";"31/08/2021 ";"01";"NI";"21";"Masculino";"Homicídio";"PAF";"Maceió";"Levada"
"720";"31/08/2021 ";"23";"Branca";"37";"Masculino";"Homicídio";"PAF";"Arapiraca";"Jardim Esperança"
"721";"01/09/2021 ";"15";"Preta";"31";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Prado"
"722";"01/09/2021 ";"15";"Preta";"20";"Masculino";"Homicídio";"PAF";"Senador Rui Palmeira";"Centro"
"723";"01/09/2021 ";"16";"Branca";"26";"Masculino";"Homicídio";"PAF";"Igaci";"Centro"
"724";"02/09/2021 ";"14";"Branca";"26";"Masculino";"Homicídio";"PAF";"Arapiraca";"Primavera"
"725";"02/09/2021 ";"17";"Parda";"24";"Masculino";"Homicídio";"PAF";"Arapiraca";"Senador Nilo Coelho"
"726";"03/09/2021 ";"18";"Branca";"24";"Masculino";"Homicídio";"PAF";"Arapiraca";"Sítio Barreiras"
"727";"03/09/2021 ";"18";"Preta";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"728";"04/09/2021 ";"01";"Parda";"41";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
"729";"04/09/2021 ";"05";"Branca";"22";"Masculino";"Homicídio";"ESPANCAMEN";"Piranhas";"Centro"
"730";"04/09/2021 ";"05";"NI";"";"Masculino";"Homicídio";"PAF";"Maceió";"Santos Dumont"
"731";"04/09/2021 ";"08";"Parda";"35";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"732";"04/09/2021 ";"12";"Parda";"23";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"733";"05/09/2021 ";"04";"Parda";"24";"Masculino";"Homicídio";"PAF";"Senador Rui Palmeira";"Zona Rural"
"734";"05/09/2021 ";"04";"Parda";"15";"Masculino";"Homicídio";"PAF";"Senador Rui Palmeira";"Zona Rural"
"735";"05/09/2021 ";"09";"Preta";"30";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Padre Antônio Lima Neto"
"736";"05/09/2021 ";"16";"Preta";"26";"Masculino";"Homicídio";"BRANCA";"Maceió";"Tabuleiro do Martins"
"737";"05/09/2021 ";"18";"Preta";"35";"Masculino";"Homicídio";"BRANCA";"Maceió";"Cidade Universitária"
"738";"06/09/2021 ";"08";"Parda";"30";"Masculino";"Homicídio";"PAF";"Zona Rural";"Novo Lino"
"739";"07/09/2021 ";"03";"Parda";"21";"Masculino";"Homicídio";"PAF";"Satuba";"Centro"
"740";"07/09/2021 ";"13";"NI";"";"Masculino";"Homicídio";"BRANCA";"Marechal Deodoro";"Massagueira"
"741";"07/09/2021 ";"21";"Parda";"17";"Masculino";"Homicídio";"PAF";"Junqueiro";"Centro"
"742";"07/09/2021 ";"21";"Parda";"19";"Masculino";"Homicídio";"PAF";"Maceió";"Clima Bom"
"743";"07/09/2021 ";"21";"Parda";"20";"Masculino";"Homicídio";"PAF";"Maceió";"Guaxuma"
"744";"07/09/2021 ";"23";"Branca";"40";"Masculino";"Homicídio";"PAF";"Rio Largo";"Mata do Rolo"
"745";"08/09/2021 ";"12";"NI";"55";"Masculino";"Homicídio";"BRANCA";"Campo Grande";"Zona Rural"
"746";"08/09/2021 ";"20";"Parda";"36";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"747";"09/09/2021 ";"05";"Parda";"57";"Masculino";"Homicídio";"ESPANCAMEN";"Zona Rural";"Atalaia"
"748";"09/09/2021 ";"16";"Branca";"30";"Masculino";"Homicídio";"PAF";"Arapiraca";"Cacimbas"
"749";"10/09/2021 ";"22";"Parda";"29";"Masculino";"Homicídio";"NI";"Santana do Mundaú";"Centro"
"750";"11/09/2021 ";"06";"Parda";"26";"Masculino";"Homicídio";"BRANCA";"Lagoa da Canoa";"Zona Rural"
"751";"11/09/2021 ";"06";"Parda";"17";"Masculino";"Homicídio";"PAF";"Maceió";"Guaxuma"
"752";"11/09/2021 ";"12";"Branca";"70";"Masculino";"Homicídio";"PAF";"Mata Grande";"Zona Rural"
"753";"11/09/2021 ";"13";"Parda";"34";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"754";"11/09/2021 ";"17";"Parda";"36";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"755";"11/09/2021 ";"21";"Branca";"24";"Masculino";"Homicídio";"PAF";"Porto Calvo";"Centro"
"756";"12/09/2021 ";"03";"Parda";"18";"Masculino";"Homicídio";"PAF";"Mar Vermelho";"Centro"
"757";"12/09/2021 ";"06";"Parda";"27";"Masculino";"Homicídio";"PAF";"Dois Riachos";"Centro"
"758";"12/09/2021 ";"08";"NI";"21";"Masculino";"Homicídio";"BRANCA";"Santana do Mundaú";"Zona Rural"
"759";"12/09/2021 ";"10";"NI";"";"Masculino";"Resistência com Resultado Morte";"PAF";"Zona Rural";"Maragogi"
"760";"12/09/2021 ";"20";"Preta";"27";"Masculino";"Homicídio";"PAF";"Zona Rural";"Viçosa"
"761";"13/09/2021 ";"05";"Preta";"32";"Masculino";"Resistência com Resultado Morte";"PAF";"Maceió";"Antares"
"762";"13/09/2021 ";"08";"Branca";"32";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"763";"14/09/2021 ";"00";"Parda";"18";"Masculino";"Homicídio";"PAF";"Arapiraca";"Canafístula"
"764";"14/09/2021 ";"06";"NI";"66";"Masculino";"Roubo com Resultado Morte";"PAF";"Joaquim Gomes";"Zona Rural"
"765";"14/09/2021 ";"10";"Parda";"18";"Masculino";"Homicídio";"PAF";"União dos Palmares";"Alto do Cruzeiro"
"766";"14/09/2021 ";"19";"Branca";"20";"Masculino";"Homicídio";"PAF";"Arapiraca";"Povoado Capim"
"767";"15/09/2021 ";"17";"Parda";"22";"Masculino";"Homicídio";"PAF";"São Luís do Quitunde";"Centro"
"768";"15/09/2021 ";"22";"Branca";"29";"Masculino";"Homicídio";"PAF";"Maceió";"Vergel do Lago"
"769";"16/09/2021 ";"18";"Parda";"16";"Masculino";"Homicídio";"PAF";"Zona Rural";"Anadia"
"770";"16/09/2021 ";"19";"Branca";"59";"Masculino";"Roubo com Resultado Morte";"NI";"Maceió";"Poço"
"771";"16/09/2021 ";"19";"NI";"16";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Cidade Universitária"
"772";"16/09/2021 ";"21";"NI";"21";"Masculino";"Homicídio";"PAF";"Campestre";"Centro"
"773";"16/09/2021 ";"21";"NI";"24";"Masculino";"Homicídio";"PAF";"Campestre";"Centro"
"774";"17/09/2021 ";"06";"NI";"18";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"775";"17/09/2021 ";"16";"NI";"80";"Feminino";"Roubo com Resultado Morte";"NI";"Rio Largo";"Mata do Rolo"
"776";"18/09/2021 ";"05";"Preta";"33";"Masculino";"Homicídio";"ESPANCAMEN";"Maceió";"Feitosa"
"777";"18/09/2021 ";"06";"NI";"28";"Masculino";"Homicídio";"PAF";"Maceió";"Cidade Universitária"
"778";"18/09/2021 ";"07";"NI";"";"Masculino";"Homicídio";"NI";"Japaratinga";"Zona Rural"
"779";"18/09/2021 ";"18";"NI";"40";"Masculino";"Homicídio";"PAF";"Lagoa da Canoa";"Centro"
"780";"18/09/2021 ";"19";"NI";"34";"Masculino";"Homicídio";"PAF";"Maribondo";"Centro"
"781";"18/09/2021 ";"19";"NI";"16";"Masculino";"Homicídio";"PAF";"Capela";"Centro"
"782";"18/09/2021 ";"19";"NI";"53";"Masculino";"Homicídio";"PAF";"Maceió";"Benedito Bentes"
"783";"18/09/2021 ";"21";"Parda";"26";"Masculino";"Homicídio";"BRANCA";"Maceió";"Cidade Universitária"
"784";"19/09/2021 ";"18";"Parda";"43";"Masculino";"Homicídio";"BRANCA";"Maceió";"Benedito Bentes"
"785";"19/09/2021 ";"18";"Branca";"66";"Masculino";"Homicídio";"NI";"Maceió";"Benedito Bentes"
"786";"20/09/2021 ";"16";"Branca";"51";"Masculino";"Homicídio";"BRANCA";"Arapiraca";"Manoel Teles"
"787";"22/09/2021 ";"05";"Parda";"28";"Masculino";"Homicídio";"PAF";"Arapiraca";"Primavera"
"788";"22/09/2021 ";"07";"NI";"43";"Masculino";"Homicídio";"NI";"Rio Largo";"Centro"
"789";"22/09/2021 ";"10";"Preta";"16";"Masculino";"Homicídio";"BRANCA";"São Miguel dos Campos";"Centro"
"790";"22/09/2021 ";"11";"Parda";"21";"Masculino";"Homicídio";"BRANCA";"Maceió";"Cidade Universitária"
"791";"23/09/2021 ";"20";"Parda";"22";"Masculino";"Homicídio";"PAF";"Arapiraca";"Santa Edwiges"
"792";"24/09/2021 ";"11";"NI";"";"Masculino";"Homicídio";"NI";"Maceió";"Benedito Bentes"
"793";"24/09/2021 ";"11";"NI";"";"Masculino";"Homicídio";"NI";"Maceió";"Benedito Bentes"
"794";"24/09/2021 ";"17";"NI";"21";"Masculino";"Homicídio";"PAF";"Cacimbinhas";"Zona Rural"
"795";"24/09/2021 ";"20";"Parda";"22";"Masculino";"Homicídio";"PAF";"Santana do Ipanema";"Centro"
"796";"25/09/2021 ";"18";"Parda";"39";"Masculino";"Homicídio";"PAF";"Ouro Branco";"Zona Rural"
"797";"25/09/2021 ";"22";"Parda";"33";"Masculino";"Homicídio";"PAF";"Paripueira";"Centro"
"798";"25/09/2021 ";"22";"Parda";"44";"Masculino";"Homicídio";"PAF";"Paripueira";"Centro"
"799";"25/09/2021 ";"23";"NI";"24";"Masculino";"Homicídio";"PAF";"Coruripe";"Centro"
"800";"26/09/2021 ";"20";"Branca";"56";"Masculino";"Homicídio";"PAF";"Água Branca";"Zona Rural"
"801";"27/09/2021 ";"01";"Preta";"33";"Masculino";"Homicídio";"PAF";"Zona Rural";"Maragogi"
"802";"27/09/2021 ";"09";"Parda";"15";"Masculino";"Homicídio";"ESPANCAMEN";"Zona Rural";"Novo Lino"
"803";"27/09/2021 ";"16";"Branca";"68";"Feminino";"Roubo com Resultado Morte";"BRANCA";"São Sebastião";"Zona Rural"
"804";"27/09/2021 ";"16";"Parda";"66";"Masculino";"Homicídio";"BRANCA";"São Sebastião";"Zona Rural"
"805";"27/09/2021 ";"16";"Parda";"";"Feminino";"Homicídio";"BRANCA";"São Sebastião";"Zona Rural"
